,kGraph,SPF,kShape,kMeans,Time2Feat,DTC,Reservoir,Affinity,Agglomerative,BIRCH,DBSCAN,Gauss.-Mixt.,HDBSCAN,MeanShift,MB-KMeans,OPTICS,Spectral,Ward,Train Size,Test Size,Length,No. of Classes,Type
ECG200,0.21796033667353149,0.1846975362947523,0.1309071712732737,0.11475070665099932,0.1315873133619862,0.1962882223098279,0.108498142375493,0.0,0.0164183428717962,0.1422431737714395,0.0,0.0850441028704107,0.0164183428717962,0.0,0.1565053058416468,0.3964794805376583,0.128858543961308,0.1836437701872977,100,100,96,2,ECG
ToeSegmentation2,0.38792877358110456,0.2640050896954342,0.1838922507836624,0.008496790804403628,0.024998052455984986,0.031137660378685556,0.172813496155552,0.2147323341725215,0.0276654819394031,0.0384018005043198,0.0,0.0024435123432255,0.0212286862637266,0.0,0.0025923371984976,0.0,0.0218626722703397,0.0384018005043198,36,130,343,2,MOTION
WordSynonyms,0.3841331806205698,0.4554611195937602,0.45898143971500244,0.4136606976228213,0.27683488193151407,0.20593733499250647,0.0234021275085669,0.5888833052020641,0.0902973835979475,0.477390449621685,0.0,0.4293758886621314,0.1367144617258459,0.0,0.4181208767279438,0.0,0.4398857592727817,0.4688198370763005,267,638,270,25,IMAGE
Fungi,0.9768317199379645,0.5224881805242918,0.7323272292362492,0.885033378501037,0.7726039872549939,0.6516141619340444,0.0,0.89700196691071,0.9044357799236112,0.8838417792009294,0.0,0.8467441422092189,0.2768934309573559,0.0,0.8646756314722934,0.6340498987996522,0.8725310932845775,0.8899536153424535,18,186,201,18,OTHER
BirdChicken,0.2528553018877215,0.2015420698667488,0.2052626218579688,0.04475788644732627,0.4324671762215753,0.14770181821582087,0.510243271314823,0.1650657220028413,0.0435754327922685,0.0076403130491481,0.0,0.0076403130491481,0.2625131994673194,0.0,0.0168111765722952,0.029459630263143,0.0668953849862383,0.0543400721740773,20,20,512,2,IMAGE
SemgHandGenderCh2,0.003243046138744624,0.0168964950889639,0.04012943751272662,0.09767177456992915,0.03197346420881075,0.07802247052028072,0.0,0.1790333915535782,0.0029897528977525,0.0006849183261325,0.0,0.0003917575488956,0.0041665432536056,0.0,0.0006849183261325,0.0,0.0766895120075594,0.0085741623392142,300,600,1500,2,SPECTRO
OliveOil,0.6027276225357628,0.6813493064064506,0.654877402130567,0.6722739837797079,0.4230485588633116,0.0,0.0,0.5790135047948213,0.1902071590410911,0.7533582703425195,0.0,0.7533582703425195,0.1685943848494326,0.0,0.7533582703425195,0.5821396147663825,0.6107782805667011,0.7533582703425195,30,30,570,4,SPECTRO
BME,0.5264233674424229,0.2311887990289103,0.30508524814736243,0.1725895732554089,0.36064231575547245,0.2320700949210691,0.2048899184714804,0.4652568910410173,0.2067036538527661,0.3707141641340164,0.0,0.4269382882752932,0.0148361881327937,0.0,0.4144905141251415,0.1972860213573913,0.4144905141251415,0.3454687938710275,30,150,128,3,SIMULATED
LargeKitchenAppliances,0.019046542146415796,0.0332247589303955,0.13896255299006438,0.02539382596154428,0.04937515234907368,0.029533541458116087,0.0,0.2651582143960079,0.0052396795583388,0.0476067431958197,0.0,0.0259832050943763,0.0124295700396447,0.0153289495559758,0.0107343195534027,0.0167271154987382,0.039544016454658,0.0262778865494234,375,375,720,3,DEVICE
SonyAIBORobotSurface2,0.26648911685497184,0.3611859305406216,0.10536826581222947,0.23841582892942878,0.31256249647254575,0.28570657762824947,0.0463675524444098,0.2591683930865158,0.2186481118205402,0.2165288533822467,0.0,0.240692859131327,0.0140677543753884,0.0,0.2301021286056247,0.0,0.2186481118205402,0.2165288533822467,27,953,65,2,SENSOR
Lightning2,0.01020712116281549,0.0484960116418241,0.1050323181290175,0.03618095192091348,0.031763841441322174,0.07917180712105804,0.0137403630195437,0.2417705732488579,0.021385796363912,0.1348923382023062,0.0,0.2036084466292793,0.0223422970791752,0.0,0.064640948875343,0.0402629882792266,0.0063220527161009,0.1990223046783646,60,61,637,2,SENSOR
EthanolLevel,0.006133459002702617,0.005045002163063,0.0076121686265062435,0.007636854295597491,0.04169013794650485,0.006564752725651587,0.0,0.2292385101358123,0.0078102152785594,0.0179485626546059,0.0,0.0133904520846663,0.0062488076750697,0.0,0.0130736364232189,0.0,0.0163750264016801,0.0121372704956847,504,500,1751,4,SPECTRO
UWaveGestureLibraryX,0.25146416124420656,0.4341267056971798,0.4463881354591804,0.4459152626462526,0.187536295204504,0.43245874574319476,0.042160991608458,0.4055377738194604,0.0031081480398234,0.5405866671969419,0.0,0.3514730868197349,0.1288005909684325,0.0,0.3790113197883354,0.0,0.521077288837401,0.4950254372172336,896,3582,315,8,MOTION
FreezerRegularTrain,0.7346642241031993,0.3092368371576743,0.21148438211638618,0.2205850498703969,0.11251282312919741,0.15125488791534858,0.0019780021219281,0.1935426227049114,0.0118874454794643,0.2200607083381507,0.0,0.2119032977597333,0.2146870124699183,0.0,0.2272874222315591,0.3149365071281454,0.0083574373387169,0.1985622441252687,150,2850,301,2,SENSOR
Fish,0.5663066294705649,0.497194797729517,0.30132299748490804,0.30417820053781824,0.0848608775878121,0.17495434538379284,0.0,0.5421021527615856,0.0337999945041171,0.3795959058970079,0.0,0.3318072888915193,0.1261360770711586,0.0,0.3425735082398015,0.0,0.449807245608872,0.3615609446936434,175,175,463,7,IMAGE
ProximalPhalanxOutlineCorrect,0.06307039665832383,0.05444748732209,0.08535263035602662,0.08727887479842429,0.04950901801062809,0.0581051366068974,0.0214397033407825,0.0878966526462622,0.0040125361034647,0.0547368520548715,0.0,0.04523479079219,0.0021287027005712,0.0,0.0747331773402492,0.0,0.0606649374140295,0.0491751863775344,600,291,80,2,IMAGE
NonInvasiveFetalECGThorax2,0.6666482331939134,0.61452103925237,0.7772901417682547,0.775716214886733,0.5728864817734873,0.46371675487509606,0.0,0.6954420472812278,0.2091478332525338,0.7805143014444071,0.0,0.7317172910381717,0.1650498125648491,0.0,0.6965275164658727,0.0,0.8271701104309744,0.8068424394521088,1800,1965,750,42,ECG
UWaveGestureLibraryY,0.18044062374879327,0.3376472326566989,0.35769981394437894,0.434898770145009,0.21138797584075536,0.4399929962638843,0.069893710874915,0.3811072151585884,0.0031077665107847,0.4325968032161509,0.0,0.4121313299364329,0.1253182354157892,0.0,0.4249627374812915,0.0,0.4667753692881268,0.4319623690021493,896,3582,315,8,MOTION
FaceAll,0.5660410065352043,0.6141298856044666,0.6078875029765513,0.3696205366675411,0.29556345397626616,0.21578916474867252,0.2220627635427602,0.5983848643578433,0.024494551241485,0.4901743458536063,0.0,0.373879647927852,0.1740889539890345,0.0,0.3257117313074151,0.0,0.5528027548800755,0.5105962550372505,560,1690,131,14,IMAGE
Worms,0.17884870584312,0.1888583764994166,0.0639373984766995,0.038837845811219934,0.13151465418189734,0.05704982869750988,0.0147699380715041,0.4108817431708177,0.0381363314304281,0.057824555018719,0.0,0.0278107520691395,0.0957804443300176,0.0,0.0328722196486049,0.0497334313205667,0.0195585512339034,0.0619196903377749,181,77,900,5,MOTION
HouseTwenty,0.053110155513101776,0.0443479891120447,0.13433445459823362,0.07037256720720617,0.1800729884599809,0.08982004592350164,0.0,0.2384024020998638,0.0101227154051264,0.0408939171310137,0.0,0.09081974037096,0.0052806174544401,0.0,0.0935638690565403,0.0,0.2183481011925099,0.1483308099777886,34,101,3000,2,DEVICE
ShapesAll,0.7066649234282733,0.7425051241042531,0.7427018711394779,0.7056349241421513,0.46372692928510795,0.3326457082832926,0.1924072027503492,0.7946939436915369,0.1946724963763561,0.7219107895416114,0.0,0.6994279046118824,0.0543207275241608,0.0,0.6999355358709007,0.0,0.7316583426865862,0.723540396185545,600,600,512,60,IMAGE
PigArtPressure,0.8278328915010746,0.768890132418085,0.5090277144157944,0.6274787652117974,0.6148431997648863,0.22822438365571093,0.0,0.8183690170427429,0.4663685016996132,0.688168308325952,0.0,0.6771664736990929,0.148058205473483,0.0,0.6691116208083054,0.0,0.6952378992924784,0.6934625898447017,104,208,2000,52,HEMODYNAMICS
TwoLeadECG,0.6606021735764177,0.2572366639615932,0.06493658505695281,0.0035689054153726246,0.0014793292062287868,0.030724195900878815,0.0024305931697514,0.222204595293015,0.0017051814148077,0.0003479740036199,0.0,0.0012360175485786,0.0050424699451204,0.0,0.0001769923820491,0.0,0.0072239769865791,7.870937428360238e-05,23,1139,82,2,ECG
ECG5000,0.452728011869895,0.370473964762513,0.5190522282934399,0.49351812492625696,0.39058277615123826,0.5172570815674984,0.3083397093559619,0.2773880766387239,0.0099462572979722,0.6121099402770164,0.0,0.6023994324722822,0.028275046022506,0.0,0.5058007900254634,0.0126170372707188,0.5634338216529124,0.5476991457055603,500,4500,140,5,ECG
ACSF1,0.28610942765324726,0.3482930403797774,0.39261622154708736,0.2501204876383788,0.4633117739806109,0.16885431753663505,0.183509827296343,0.5718994935652443,0.1940429250222876,0.5139489790789175,0.0,0.5198079136614645,0.103314947755313,0.0,0.5845490853714773,0.2259883623001897,0.5868616750071437,0.5933768284784879,100,100,1460,10,DEVICE
FaceFour,0.7283570412246567,1.0,0.48378715380004633,0.45318858564816883,0.4070095290857818,0.4492534822802466,0.1285181401606425,0.5311468247875306,0.0520412348549643,0.5973843313900238,0.0,0.6196016920646122,0.0,0.0,0.4571174146372517,0.6051728513664126,0.6372918347303653,0.6696226278663638,24,88,350,4,IMAGE
CinCECGTorso,0.11599599799629487,0.08634891882421,0.056034034523337425,0.2364762645144149,0.4064404831373408,0.31695784067733285,0.0161337165565542,0.3567037148104482,0.5748710832958204,0.2711008783281944,0.0,0.2425651051966462,0.0200695883490956,0.0,0.2485917040512615,0.0,0.9839563894578852,0.3702347132731566,40,1380,1639,4,ECG
SyntheticControl,0.6324062699836146,0.9401423255648552,0.683046359263054,0.7650710546852139,0.7494117527925814,0.6792813543889142,0.3600025227299588,0.5236388661918976,0.0195061983332662,0.8055523038907081,0.0,0.7890410540565715,0.3623798924199305,0.0,0.7348122258124935,0.7878193869394445,0.5754182211270803,0.6174063533369847,300,300,60,6,SIMULATED
Car,0.3332922231704514,0.4621387825016197,0.23438772537245584,0.22716352035741308,0.17057192349420602,0.18671107384855737,0.1718170602202574,0.455830149229002,0.0457983626661426,0.2632196153771296,0.0,0.1852313328861119,0.1692803557686273,0.0,0.2107620388355113,0.0913480107103141,0.3145517534559807,0.2726375087411594,60,60,577,4,SENSOR
Adiac,0.48368443291759144,0.5773666295754345,0.5957085390052654,0.551988517013331,0.2985864991521943,0.2768876110986346,0.0,0.5765253550782592,0.3124100208190276,0.5749041094010291,0.0,0.5801826986084864,0.0433496300559922,0.0,0.576372863725498,0.1208517787186786,0.6603913234578963,0.5771922821340684,390,391,176,37,IMAGE
SmallKitchenAppliances,0.3294395014124545,0.1529510091867807,0.019373826050731863,0.005975734615385404,0.01638671718119733,0.09131939941661472,0.0059873672227636,0.2766107998091815,0.0052492507949323,0.0178754223037757,0.0,0.1313992078114363,0.1065191527524558,0.0879016502803492,0.0477205493846335,0.0,0.0370845361066147,0.0052492507949323,375,375,720,3,DEVICE
HandOutlines,0.12205991145687592,0.0942289980206969,0.19842596332601078,0.24625289441085477,0.0018553149836346677,0.19979297882934866,0.0,0.1690910264760886,0.002252573705229,0.2311613116247942,0.0,0.249374798737039,0.1734083428770259,0.0,0.1288868088060416,0.0598494637738728,0.236088862510289,0.3229437944731447,1000,370,2709,2,IMAGE
Rock,0.3380375217722512,0.4005385095992658,0.19857362174464344,0.339941896953028,0.47474143704339306,0.35451119599173414,0.0,0.505197161324733,0.2848701137007282,0.3163691828377798,0.0,0.2545277383796839,0.4644451118435729,0.0,0.2560498674595081,0.4399209954578805,0.3364013118553656,0.2459650555451309,20,50,2844,4,SPECTRO
FiftyWords,0.5642773172418298,0.64700974930764,0.6574159977881329,0.62854226643536,0.46120073059494393,0.3351012080703903,0.0401727010269013,0.6988082299251982,0.150657303277509,0.6751855241969354,0.0,0.6237718468951609,0.0416611879102286,0.0,0.6274395163855486,0.0,0.6346376840675181,0.6662512287894058,450,455,270,50,IMAGE
ShapeletSim,0.010728497155984592,0.0716813514852678,0.4531627849260885,0.0019566667172337747,0.9777686167197682,0.015824163000615236,0.0162482197874712,0.2313782131597588,0.0096002560948044,0.0018608970247528,0.0,0.006089987211517,0.0006648837139109,0.0,0.0012897889504132,0.0,0.0074239120262082,0.0009397159670543,20,180,500,2,SIMULATED
StarLightCurves,0.5863396938757222,0.4764469763695901,0.6177473407437838,0.602112228868211,0.4412538031963834,0.5182206195888792,0.2700217013363989,0.2227507072131746,0.0008796476125102,0.6182571620920329,0.0,0.4276809289624426,0.0020251715163045,0.0,0.6021270675925388,0.0,0.6038612826182861,0.5993084646191977,1000,8236,1024,3,SENSOR
ElectricDevices,0.25118794304842107,0.2283949351164544,0.17427471625496205,0.19128998027047242,0.25782353582733375,0.07515591030391748,0.2718715575504944,0.2541450268486107,0.0005419179676087,0.210253863873018,0.0366648032672539,0.2894661268802858,0.1845530999736548,0.0006057319578455,0.2026563374316708,0.0,0.3368767362069499,0.2329358123854945,8926,7711,96,7,DEVICE
Earthquakes,0.0003388351911487678,0.0027504800599033,0.008416754514593963,0.0012139627604256585,0.021209791196250046,0.005437246604280219,0.0,0.1515322000259254,0.0018883915472985,0.0030422954690611,0.0,0.00031759790058,0.0011535168703221,0.0,1.2591371510364585e-05,0.0,0.0100035918109182,0.0024902192385534,322,139,512,2,SENSOR
PowerCons,0.04221467562064697,0.0508212621257974,0.020076429224878185,0.12803979359325007,0.06528460331218033,0.19863779789457295,0.0,0.2509356238498852,0.0612781759547096,0.0612781759547096,0.0,0.2815636896001225,0.2245993896358673,0.0,0.2328022048073884,0.07168135732858,0.0543227729386418,0.0612781759547096,180,180,144,2,DEVICE
DiatomSizeReduction,0.7584223303177342,0.7772685411974891,0.8353203536596936,0.6786167216461074,0.22549726921518606,0.774354928272477,0.0,0.6482849799052867,0.6309737687305226,0.8784791621036482,0.0,0.8208164883422286,0.0672262164533293,0.0,0.8402396625627153,0.7169237672776403,0.951835575822854,0.6309737687305226,16,306,345,4,IMAGE
PigCVP,0.8165948886231718,0.6642272240912591,0.3842070949748838,0.5340105129362933,0.5532543670288526,0.11547923949065464,0.0337943565289566,0.8109244469566345,0.3252447430312609,0.5792359846100531,0.0,0.5625986670721903,0.1356125192067199,0.0,0.5605833314119804,0.0,0.6065412120879656,0.5721187744014802,104,208,2000,52,HEMODYNAMICS
ProximalPhalanxTW,0.5126562457574761,0.4194001370945399,0.522959388987244,0.5253418089613391,0.44550509279652317,0.15104683919685932,0.589090124551826,0.4151846067126475,0.019527362507886,0.4940395866575979,0.0,0.5449659213865833,0.015217865654296,0.0,0.4975765993975256,0.6068084549989528,0.4954328076974695,0.5387882383155703,400,205,80,6,IMAGE
